0.928654	8.000085	20.003589	0.105055	8.000148	20.000029	
0.931779	8.000085	20.003590	0.105055	7.999860	20.000086	
0.933658	8.000085	20.003591	0.105055	8.000112	19.999998	
0.935536	8.000085	20.003592	0.105055	8.000088	19.999891	
0.937415	8.000085	20.003593	0.105055	7.999953	19.999985	
0.939293	8.000085	20.003594	0.105055	7.999896	20.000138	
0.941172	8.000085	20.003595	0.105055	7.999897	20.000124	
0.943050	8.000085	20.003596	0.105055	8.000032	20.000056	
0.944929	8.000085	20.003597	0.105055	8.000211	20.000063	
0.946807	8.000085	20.003598	0.105055	7.999937	20.000140	
0.948664	8.000085	20.003599	0.105055	8.000030	19.999801	
0.950521	8.000085	20.003600	0.105055	8.000044	20.000010	
0.952378	8.000085	20.003601	0.105055	7.999924	19.999962	
0.954235	8.000085	20.003602	0.105056	7.999992	19.999934	
0.955999	8.000085	20.003602	0.105056	7.999958	19.999961	
0.957763	8.000085	20.003603	0.105056	7.999963	20.000003	
0.959527	8.000085	20.003604	0.105056	8.000007	19.999951	
0.961292	8.000085	20.003605	0.105056	7.999956	19.999914	
0.963013	8.000085	20.003606	0.105056	7.999956	19.999902	
0.964734	8.000085	20.003607	0.105056	7.999887	19.999882	
0.966456	8.000085	20.003608	0.105056	8.000081	20.000009	
0.968177	8.000085	20.003609	0.105056	8.000060	19.999951	
0.969170	8.000085	20.003609	0.105056	7.999982	20.000033	
0.970163	8.000085	20.003610	0.105056	7.999855	19.999800	
0.971157	8.000085	20.003610	0.105056	7.999808	20.000001	
0.972150	8.000085	20.003611	0.105056	7.999991	20.000040	
0.973143	8.000085	20.003611	0.105056	8.000002	19.999966	
0.974136	8.000085	20.003611	0.105056	8.000230	20.000000	
0.975130	8.000085	20.003612	0.105056	8.000195	20.000126	
0.976123	8.000085	20.003612	0.105056	7.999964	19.999891	
0.976688	8.000085	20.003613	0.105056	7.999823	20.000052	
0.977253	8.000085	20.003613	0.105056	8.000095	20.000242	
0.977818	8.000085	20.003613	0.105056	7.999984	20.000008	
0.978384	8.000085	20.003613	0.105056	7.999871	20.000120	
0.978949	8.000085	20.003613	0.105056	7.999994	20.000026	
0.979514	8.000085	20.003613	0.105056	8.000164	19.999971	
0.980079	8.000085	20.003614	0.105056	7.999951	19.999925	
0.980644	8.000085	20.003614	0.105056	7.999951	20.000047	
0.981169	8.000085	20.003614	0.105056	7.999927	19.999954	
0.981694	8.000085	20.003614	0.105056	7.999974	19.999798	
0.982218	8.000085	20.003614	0.105056	8.000044	19.999932	
0.982743	8.000085	20.003614	0.105056	8.000148	20.000116	
0.983181	8.000085	20.003614	0.105056	7.999952	20.000053	
0.983619	8.000085	20.003614	0.105056	7.999979	20.000078	
0.984057	8.000085	20.003615	0.105056	8.000092	20.000018	
0.984496	8.000085	20.003615	0.105056	8.000043	19.999811	
0.984874	8.000085	20.003615	0.105056	7.999988	20.000013	
0.985252	8.000085	20.003615	0.105056	7.999844	20.000019	
0.985630	8.000085	20.003615	0.105056	8.000243	19.999905	
0.986008	8.000085	20.003615	0.105056	7.999842	20.000105	
0.986354	8.000085	20.003615	0.105056	7.999885	20.000125	
0.986700	8.000085	20.003615	0.105056	7.999897	20.000016	
0.987046	8.000085	20.003615	0.105056	8.000086	20.000052	
0.987391	8.000085	20.003615	0.105056	8.000067	19.999858	
0.987680	8.000085	20.003615	0.105056	7.999937	20.000210	
0.987968	8.000085	20.003615	0.105056	8.000035	20.000084	
0.988256	8.000085	20.003615	0.105056	7.999991	20.000076	
0.988544	8.000085	20.003615	0.105056	7.999936	19.999971	
0.988816	8.000085	20.003615	0.105056	8.000076	20.000002	
0.989087	8.000085	20.003615	0.105056	7.999971	19.999986	
0.989358	8.000085	20.003615	0.105056	7.999958	20.000039	
0.989630	8.000085	20.003615	0.105056	7.999989	20.000017	
0.990014	8.000085	20.003615	0.105056	7.999986	20.000042	
0.990399	8.000085	20.003615	0.105056	7.999942	20.000076	
0.990783	8.000085	20.003615	0.105056	8.000146	19.999896	
0.991168	8.000085	20.003615	0.105056	8.000110	19.999996	
0.991554	8.000085	20.003615	0.105056	7.999950	19.999930	
0.991939	8.000085	20.003615	0.105056	8.000050	19.999936	
